Time(ms),Lat,Lon,Speed(kmph),Ax,Ay,Az,Gx,Gy,Gz,AlphaX,AlphaY,AlphaZ,Ax_ADXL,Ay_ADXL,Az_ADXL
260410,22.317028,87.306419,15.78,0.76,-0.21,8.45,0.40,-0.60,0.91,35.05,9.76,-0.93,0.863,0.981,8.865
260557,22.317028,87.306419,15.78,1.25,0.05,7.76,4.42,-1.09,0.86,27.37,-3.38,-0.31,0.824,0.941,8.512
260761,22.317028,87.306419,15.78,0.78,-0.35,7.13,-1.36,-3.56,0.74,-28.33,-12.09,-0.60,0.588,1.216,9.297
260967,22.317037,87.306457,15.78,1.21,-0.26,7.77,0.70,-1.69,0.47,10.01,9.04,-1.30,0.431,0.745,7.296
261158,22.317037,87.306457,15.78,0.93,-0.72,10.30,1.31,-0.32,1.45,3.20,7.19,5.12,0.902,1.020,7.335
261256,22.317037,87.306457,15.78,1.45,0.66,6.86,3.61,-0.60,0.23,23.45,-2.88,-12.46,-0.196,0.588,7.178
261404,22.317037,87.306457,15.78,1.45,0.00,9.70,-5.73,-1.76,1.61,-63.08,-7.84,9.34,0.785,0.824,7.688
261552,22.317037,87.306457,15.78,1.26,0.11,9.45,-1.43,-1.02,0.79,29.04,5.00,-5.52,-0.471,0.431,6.472
261758,22.317037,87.306457,15.78,1.37,-0.77,7.13,-4.17,-1.80,1.60,-13.30,-3.78,3.89,2.040,1.020,10.827
261965,22.317045,87.306503,15.78,1.14,0.13,6.91,1.82,-1.17,1.35,28.95,3.06,-1.18,1.098,1.059,8.316
262157,22.317045,87.306503,15.78,1.11,0.68,9.46,-1.56,0.11,2.00,-17.61,6.68,3.38,0.196,0.981,7.963
262254,22.317045,87.306503,15.78,1.05,-0.53,8.35,-1.15,0.69,1.99,4.17,5.90,-0.08,0.235,0.471,8.394
262400,22.317045,87.306503,15.78,0.69,-0.21,9.27,3.52,-0.58,1.59,32.00,-8.68,-2.77,0.157,1.138,9.218
262547,22.317045,87.306503,15.78,0.75,-0.62,8.27,5.43,-1.88,1.38,12.98,-8.83,-1.40,0.628,0.785,8.238
262753,22.317045,87.306503,15.78,1.21,0.17,7.98,1.16,-1.11,0.94,-20.71,3.74,-2.15,0.902,0.706,7.492
262958,22.317049,87.306549,15.78,0.99,-0.51,8.97,-4.46,-1.68,0.57,-27.41,-2.79,-1.79,0.667,0.275,6.786
263150,22.317049,87.306549,15.78,1.50,-0.45,9.66,-4.40,-2.52,0.60,0.32,-4.37,0.12,0.196,0.471,8.944
263249,22.317049,87.306549,15.78,0.97,-0.04,7.65,2.61,-1.52,0.89,70.78,10.10,2.93,0.078,0.628,8.277
263396,22.317049,87.306549,15.78,1.04,-0.15,8.37,-0.47,-2.90,1.13,-20.98,-9.40,1.66,1.020,0.628,8.826
263544,22.317049,87.306549,15.78,1.29,0.29,7.98,6.61,1.75,1.24,47.86,31.41,0.77,-0.745,0.549,7.845
263749,22.317049,87.306549,15.78,1.23,-1.08,8.70,-0.60,1.84,2.00,-35.19,0.45,3.69,0.667,0.314,7.375
263954,22.317049,87.306549,15.78,1.03,-0.37,6.83,2.12,-3.08,1.02,13.29,-24.02,-4.80,0.510,1.177,9.532
264145,22.317049,87.306549,15.78,1.09,-0.17,9.08,2.37,-1.47,2.22,1.32,8.43,6.31,1.216,0.118,8.198
264245,22.317049,87.306549,15.78,1.15,-0.52,7.08,3.31,-0.44,2.19,9.39,10.38,-0.31,0.902,0.353,8.159
264390,22.317049,87.306549,15.78,0.92,-0.75,9.70,-6.66,-1.73,2.40,-68.75,-8.90,1.47,0.785,0.235,8.081
264539,22.317049,87.306549,15.78,0.84,-0.58,7.53,4.63,-1.23,1.92,75.72,3.33,-3.28,0.471,0.431,8.512
264744,22.317049,87.306549,15.78,1.41,-0.48,9.70,-5.31,-1.21,2.87,-48.45,0.11,4.65,1.059,0.588,8.708
264950,22.317049,87.306549,15.78,0.89,-0.52,9.13,-1.07,-2.44,2.75,20.57,-6.00,-0.59,0.981,0.353,8.708
265142,22.317049,87.306549,15.78,0.77,-0.65,8.49,-1.92,-2.63,3.25,-4.45,-0.95,2.62,0.902,0.431,8.551
265243,22.317049,87.306549,15.78,0.55,-1.05,8.33,-0.15,-3.85,2.66,17.53,-12.17,-5.90,0.392,0.549,7.806
265393,22.317049,87.306549,15.78,0.93,-0.63,8.58,-1.40,-3.97,3.23,-8.30,-0.76,3.82,0.510,0.588,8.551
265540,22.317049,87.306549,15.78,0.67,-0.36,8.01,3.02,-3.02,3.79,30.02,6.44,3.79,0.549,0.314,8.041
265744,22.317049,87.306549,15.78,1.00,-0.60,9.23,-2.11,-2.95,3.67,-25.15,0.34,-0.56,0.471,1.020,8.551
265949,22.317049,87.306549,15.78,1.24,-0.65,7.60,-1.05,-1.26,3.51,5.21,8.27,-0.78,1.020,0.353,7.492
266140,22.317049,87.306549,15.78,1.17,-0.54,9.12,-7.02,-2.73,3.83,-31.29,-7.67,1.68,0.196,0.510,7.728
266244,22.317049,87.306549,15.78,1.12,-0.73,8.34,-5.49,-4.63,3.93,14.75,-18.35,0.95,1.648,0.628,8.904
266391,22.317049,87.306549,15.78,0.96,-0.51,7.84,5.95,-1.43,3.51,77.79,21.81,-2.86,0.628,0.785,8.394
266540,22.317049,87.306549,15.78,1.08,-0.55,8.91,3.18,-3.35,3.47,-18.55,-12.91,-0.31,0.392,0.510,7.571
266747,22.317049,87.306549,15.78,0.84,-0.55,7.97,-0.33,-2.88,3.69,-16.96,2.29,1.11,0.392,1.098,9.532
266953,22.317049,87.306549,15.78,1.28,-0.69,7.80,0.43,-2.12,3.41,3.67,3.67,-1.37,0.392,0.628,6.472
267145,22.317049,87.306549,15.78,1.31,-0.31,9.18,-2.75,-1.47,3.77,-16.54,3.38,1.87,0.392,0.824,8.394
267244,22.317049,87.306549,15.78,1.16,-0.25,9.19,-7.13,-2.30,3.89,-44.26,-8.33,1.16,0.510,0.549,7.806
267393,22.317049,87.306549,15.78,0.89,-0.62,9.46,-0.70,-2.50,3.30,43.14,-1.33,-3.94,0.039,0.706,7.924
267541,22.317049,87.306549,15.78,1.49,0.32,8.44,2.78,-2.63,3.24,23.52,-0.93,-0.36,0.157,0.745,7.963
267746,22.317049,87.306549,15.78,0.96,0.20,7.72,0.28,-2.27,3.20,-12.18,1.75,-0.22,0.628,1.138,9.297
267951,22.317049,87.306549,15.78,1.14,-1.18,7.45,2.76,-1.66,3.13,12.10,2.98,-0.34,0.863,0.981,8.904
268142,22.317049,87.306549,15.78,0.83,0.33,7.50,0.84,-1.06,3.11,-10.07,3.16,-0.12,0.667,0.667,9.885
268240,22.317049,87.306549,15.78,0.43,-0.90,8.18,3.23,-2.39,3.46,24.38,-13.55,3.58,0.706,0.706,8.904
268388,22.317049,87.306549,15.78,1.25,0.02,8.16,-2.14,-2.31,3.33,-36.26,0.52,-0.88,0.902,0.510,8.316
268535,22.317049,87.306549,15.78,1.00,0.13,8.13,4.04,-0.51,2.98,42.01,12.26,-2.39,0.235,0.981,9.807
268741,22.317049,87.306549,15.78,0.63,-0.45,6.82,-3.94,-2.03,3.51,-38.72,-7.37,2.59,0.039,0.706,8.355
268947,22.317049,87.306549,15.78,1.23,0.14,8.92,-2.95,-0.33,2.98,4.78,8.26,-2.59,0.785,0.902,8.904
269138,22.317049,87.306549,15.78,0.81,-0.70,8.78,1.98,-2.95,3.24,25.86,-13.75,1.36,0.549,0.471,7.924
269238,22.317049,87.306549,15.78,1.73,-0.35,9.29,-0.31,0.01,3.63,-22.90,29.62,3.97,0.235,0.353,8.041
269385,22.317049,87.306549,15.78,0.79,-0.02,8.96,-0.27,-4.95,3.39,0.26,-33.70,-1.66,-0.196,0.549,6.590
269535,22.317049,87.306549,15.78,1.44,-0.51,9.57,-8.75,0.31,4.43,-56.54,35.01,6.92,1.059,0.314,9.493
269742,22.317049,87.306549,15.78,0.53,-0.31,7.42,2.11,-2.69,4.38,52.44,-14.49,-0.22,0.981,1.059,9.846
269947,22.317049,87.306549,15.78,1.01,-0.58,8.00,2.43,-0.85,3.89,1.56,9.01,-2.42,0.314,0.863,9.964
270137,22.317049,87.306549,15.78,0.64,-0.58,6.48,4.61,-2.53,3.73,11.49,-8.84,-0.80,0.510,0.667,8.434
270238,22.317049,87.306549,15.78,1.02,-0.42,7.92,0.09,-0.40,4.17,-44.74,21.09,4.31,0.235,0.549,7.649
270385,22.317049,87.306549,15.78,1.17,-0.04,8.72,-2.70,-3.44,3.54,-19.01,-20.72,-4.26,0.196,0.667,7.885
270536,22.317049,87.306549,15.78,1.32,-0.55,9.18,-0.75,-1.02,3.60,12.94,16.08,0.35,0.392,0.902,8.316
270742,22.317049,87.306549,15.78,1.11,-0.79,8.53,-0.46,0.02,3.43,1.41,5.04,-0.82,0.157,0.706,7.845
270947,22.317049,87.306549,15.78,0.88,0.05,9.25,-5.52,-1.27,4.30,-24.69,-6.29,4.25,0.785,0.196,7.885
271138,22.317049,87.306549,15.78,0.89,-0.55,8.57,-2.11,-1.93,4.31,17.83,-3.48,0.04,0.667,1.020,8.983
271238,22.317049,87.306549,15.78,1.01,0.42,7.47,2.87,0.28,3.51,49.85,22.14,-7.94,0.628,0.902,8.904
271383,22.317049,87.306549,15.78,0.96,-0.13,7.65,3.27,-3.37,2.98,2.74,-25.16,-3.63,0.588,0.471,8.551
271531,22.317049,87.306549,15.78,1.26,0.40,7.76,2.68,0.94,3.71,-3.97,29.09,4.90,1.059,1.138,9.650
271733,22.317049,87.306549,15.78,0.89,-0.21,7.12,2.80,-1.49,3.31,0.60,-12.02,-1.97,0.902,0.510,9.924
271938,22.317049,87.306549,15.78,1.31,-0.30,7.25,-0.21,-1.34,2.32,-14.71,0.71,-4.84,0.667,0.667,9.022
272131,22.317049,87.306549,15.78,0.58,-0.21,7.69,2.11,-2.92,1.59,12.02,-8.19,-3.80,0.549,0.588,8.277
272232,22.317049,87.306549,15.78,1.67,-0.94,8.83,-1.17,-0.27,2.41,-32.42,26.23,8.16,0.549,0.157,7.688
272380,22.317049,87.306549,15.78,1.20,-0.71,7.98,2.71,-1.92,1.86,26.20,-11.14,-3.71,0.549,0.510,7.845
272529,22.317049,87.306549,15.78,0.76,-0.32,8.84,-1.79,-1.14,2.82,-30.18,5.28,6.40,0.941,0.628,6.786
272735,22.317049,87.306549,15.78,0.49,-0.84,8.12,4.18,-1.04,1.98,28.94,0.48,-4.08,0.902,0.706,9.414
272940,22.317049,87.306549,15.78,0.97,-0.22,7.75,0.79,0.31,2.60,-16.53,6.55,3.02,1.412,0.667,9.532
273131,22.317049,87.306549,15.78,0.64,-0.16,6.78,-3.44,-2.92,1.43,-22.14,-16.87,-6.11,1.687,0.863,9.532
273236,22.317049,87.306549,15.78,1.04,-0.61,8.33,-3.77,-0.90,1.68,-3.13,19.19,2.40,1.216,0.785,7.532
273384,22.317049,87.306549,15.78,1.14,-0.53,6.89,1.72,-2.37,0.31,37.08,-9.90,-9.23,1.648,0.431,9.140
273531,22.317049,87.306549,15.78,1.08,-0.90,7.92,1.01,-4.59,-0.15,-4.83,-15.11,-3.17,1.020,0.588,7.571
273740,22.317049,87.306549,15.78,1.01,-1.29,9.23,1.87,-1.01,0.53,4.13,17.13,3.25,0.981,0.510,7.375
273945,22.317049,87.306549,15.78,1.14,-0.57,7.45,0.56,-1.79,-0.18,-6.40,-3.84,-3.43,1.177,0.785,8.669
274137,22.317049,87.306549,15.78,0.77,-0.39,8.44,-1.08,-2.86,-0.56,-8.51,-5.57,-1.99,1.255,0.628,8.591
274241,22.317049,87.306549,15.78,0.98,-0.72,7.24,0.68,-0.44,0.22,16.88,23.27,7.49,1.098,0.902,8.904
274387,22.317049,87.306549,15.78,1.35,-0.24,8.42,-1.03,-1.44,-0.24,-11.71,-6.85,-3.19,1.138,0.706,8.708
274538,22.317049,87.306549,15.78,0.94,-0.25,8.34,0.66,-1.44,-0.53,11.22,0.00,-1.92,0.863,0.667,8.198
274744,22.317049,87.306549,15.78,0.98,-0.76,7.66,-3.62,-3.00,-0.42,-20.79,-7.56,0.56,0.431,0.941,8.865
274949,22.317049,87.306549,15.78,1.07,-0.60,6.85,0.24,-2.45,-0.92,18.84,2.68,-2.42,0.706,0.706,8.669
275140,22.317049,87.306549,15.78,1.09,-0.68,7.93,-0.10,-1.61,-2.08,-1.80,4.40,-6.07,1.020,0.981,8.159
275243,22.317049,87.306549,15.78,1.47,-0.52,7.78,-0.32,0.54,-2.82,-2.15,20.90,-7.19,0.824,0.941,8.434
275391,22.317049,87.306549,15.78,1.09,-0.19,8.51,-0.55,-0.81,-4.08,-1.55,-9.13,-8.51,0.941,0.824,9.807
275540,22.317049,87.306549,15.78,1.30,-0.21,6.84,2.02,-2.82,-5.64,17.21,-13.53,-10.50,1.491,1.373,8.983
275750,22.317049,87.306549,15.78,1.61,-0.44,8.26,2.05,-2.61,-7.65,0.15,1.02,-9.56,0.706,1.608,8.355
275955,22.317049,87.306549,15.78,1.15,0.06,8.28,1.97,-2.73,-7.68,-0.37,-0.56,-0.15,0.235,1.138,7.375
276146,22.317049,87.306549,15.78,1.62,-0.42,8.78,-2.21,-1.16,-8.42,-21.86,8.19,-3.88,0.941,1.844,9.257
276250,22.317049,87.306549,15.78,1.33,0.17,7.17,-1.24,-2.65,-8.95,9.32,-14.31,-5.14,0.510,1.687,9.022
276398,22.317049,87.306549,15.78,1.53,-0.07,8.89,-2.44,-1.18,-9.61,-8.15,9.95,-4.44,0.431,1.059,7.571
276547,22.317049,87.306549,15.78,1.88,-0.77,9.06,-0.84,-2.90,-10.73,10.76,-11.58,-7.48,0.275,1.451,7.649
276757,22.317049,87.306549,15.78,1.54,-0.20,8.32,-2.06,-1.08,-11.61,-5.82,8.69,-4.22,0.275,1.765,8.316
276963,22.317247,87.307182,15.78,1.82,-0.16,8.69,-2.65,-2.49,-11.92,-2.85,-6.86,-1.48,0.471,1.883,8.434
277155,22.317247,87.307182,15.78,1.88,0.10,7.80,-0.69,0.03,-12.54,10.22,13.12,-3.26,0.118,1.804,7.885
277256,22.317247,87.307182,15.78,1.96,-0.03,7.57,1.27,0.24,-12.80,19.35,2.12,-2.57,0.275,1.922,8.904
277403,22.317247,87.307182,15.78,1.31,0.16,7.36,2.58,-2.59,-13.24,8.93,-19.27,-3.01,0.667,1.491,9.022
277552,22.317247,87.307182,15.78,2.02,0.46,7.71,-0.21,-1.76,-14.54,-18.75,5.58,-8.71,0.431,1.922,9.061
277760,22.317247,87.307182,15.78,2.04,0.01,8.63,-2.13,-2.50,-15.25,-9.21,-3.56,-3.41,0.275,1.648,7.414
277950,22.317247,87.307182,15.78,2.07,-0.09,8.00,-3.03,-0.13,-15.62,-4.74,12.45,-1.93,0.392,1.765,7.885
278142,22.317247,87.307182,15.78,2.14,0.49,8.41,-2.97,-0.02,-16.08,0.32,0.60,-2.43,0.314,1.608,9.493
278245,22.317247,87.307182,15.78,1.76,-0.98,8.54,-4.96,-2.26,-16.49,-19.34,-21.79,-3.93,0.196,1.687,8.002
278396,22.317247,87.307182,15.78,2.15,-0.32,7.72,-3.01,0.20,-15.79,12.94,16.28,4.60,0.588,2.001,8.198
278546,22.317247,87.307182,15.78,1.84,-0.32,8.42,-2.10,2.24,-15.79,6.06,13.59,0.05,-0.157,1.687,6.708
278752,22.317247,87.307182,15.78,1.88,-0.83,9.74,-2.21,-2.62,-15.42,-0.56,-23.57,1.78,-0.078,1.334,7.806
278960,22.317253,87.307243,15.78,2.61,-0.74,7.88,0.73,-0.68,-14.55,14.17,9.32,4.18,0.392,1.569,9.140
279152,22.317253,87.307243,15.78,1.82,0.07,7.62,-0.10,-2.98,-12.99,-4.33,-11.97,8.11,0.471,1.059,8.748
279255,22.317253,87.307243,15.78,1.90,0.06,6.74,-2.23,-0.65,-11.29,-20.68,22.60,16.53,0.471,1.451,8.630
279404,22.317253,87.307243,15.78,1.78,0.05,8.30,-0.99,2.19,-8.92,8.30,19.06,15.93,0.667,0.902,8.669
279552,22.317253,87.307243,15.78,0.81,0.03,8.11,-3.27,-6.24,-7.89,-15.37,-56.99,6.96,0.392,1.177,8.708
279759,22.317253,87.307243,15.78,1.55,-0.22,7.15,-0.61,0.50,-4.51,12.83,32.56,16.30,0.667,1.216,8.120
279966,22.317241,87.307281,15.78,1.68,-0.32,9.28,-0.46,0.18,-3.13,0.74,-1.55,6.67,0.471,0.785,9.728
280158,22.317241,87.307281,15.78,1.01,0.12,6.83,-3.05,-2.95,-1.11,-13.48,-16.26,10.54,-0.392,0.628,7.335
280261,22.317241,87.307281,15.78,1.36,0.30,7.78,-1.19,-0.20,-0.43,18.01,26.68,6.60,-0.196,0.824,9.767
280410,22.317241,87.307281,15.78,0.99,-0.50,8.21,-1.05,-2.08,1.04,0.92,-12.65,9.84,0.196,0.785,8.904
280557,22.317241,87.307281,15.78,1.15,0.00,7.40,5.18,1.56,2.05,42.37,24.82,6.85,0.471,0.628,8.512
280759,22.317241,87.307281,15.78,0.43,0.33,8.27,4.40,-2.21,2.35,-3.82,-18.67,1.51,0.353,0.824,8.120
280951,22.317241,87.307281,15.78,0.68,0.30,8.52,3.08,0.74,4.86,-6.92,15.35,13.08,-0.078,-0.157,7.963
281143,22.317241,87.307281,15.78,0.18,-0.42,6.71,-2.00,-4.06,4.78,-26.44,-25.01,-0.44,0.902,0.471,8.826
281245,22.317241,87.307281,15.78,0.61,-0.21,9.08,3.23,-4.50,5.08,51.26,-4.27,2.92,0.628,0.078,7.571
281392,22.317241,87.307281,15.78,0.72,-0.95,8.90,0.21,-6.38,5.40,-20.51,-12.83,2.18,0.667,-0.353,7.492
281541,22.317241,87.307281,15.78,0.54,-0.52,8.44,0.33,-2.93,6.11,0.77,23.16,4.76,0.902,0.549,8.669
281746,22.317241,87.307281,15.78,0.57,0.11,8.39,2.86,-3.61,8.94,12.36,-3.31,13.81,0.863,0.118,7.845
281952,22.317241,87.307281,15.78,1.05,0.14,7.68,-1.18,-0.57,10.33,-19.64,14.75,6.74,1.373,0.392,10.317
282145,22.317241,87.307281,15.78,-0.21,0.13,8.21,-0.16,-0.40,10.80,5.30,0.91,2.45,0.863,0.235,9.767
282247,22.317241,87.307281,15.78,0.12,-0.45,7.82,2.04,-5.63,9.58,21.55,-51.34,-11.97,0.392,-0.471,6.904
282396,22.317241,87.307281,15.78,0.73,-0.67,9.52,0.77,-1.81,11.02,-8.50,25.67,9.68,0.824,-0.314,9.846
282546,22.317241,87.307281,15.78,0.32,-0.49,7.93,-3.30,0.64,13.14,-27.12,16.34,14.10,0.118,-0.392,8.238
282755,22.317241,87.307281,15.78,-0.15,0.15,8.30,-0.40,-5.96,12.51,13.84,-31.59,-2.99,0.157,-0.078,8.394
282962,22.317190,87.307388,15.78,0.99,-0.29,9.42,1.95,-2.05,12.71,11.40,18.88,0.96,0.785,-0.235,9.611
283156,22.317190,87.307388,15.78,0.28,0.91,8.65,-0.18,-4.58,12.52,-11.02,-13.02,-0.98,-0.118,-0.118,8.198
283260,22.317190,87.307388,15.78,0.28,0.49,8.02,3.37,-3.63,12.74,34.13,9.17,2.13,0.235,0.353,7.924
283406,22.317190,87.307388,15.78,0.41,-0.03,8.78,4.61,-3.92,12.50,8.52,-2.04,-1.67,0.000,0.000,8.865
283553,22.317190,87.307388,15.78,0.78,-0.48,7.53,4.04,1.31,12.93,-3.89,35.57,2.96,0.510,0.000,9.101
283759,22.317190,87.307388,15.78,0.29,0.36,8.36,1.41,1.01,13.52,-12.75,-1.45,2.85,0.549,-0.118,9.101
283965,22.317174,87.307411,15.78,0.74,-0.78,7.23,-0.73,-0.72,12.37,-10.41,-8.37,-5.60,0.275,-0.039,7.885
284156,22.317174,87.307411,15.78,0.51,-0.75,8.35,-3.32,-0.61,11.05,-13.55,0.56,-6.87,0.431,0.353,8.944
284259,22.317174,87.307411,15.78,0.97,-0.02,7.96,1.07,-1.13,9.24,42.61,-5.04,-17.56,0.667,0.510,9.179
284406,22.317174,87.307411,15.78,0.68,0.63,7.30,2.51,-0.41,8.52,9.81,4.88,-4.93,0.510,0.706,9.571
284552,22.317174,87.307411,15.78,0.52,-0.17,7.80,0.21,-1.69,7.70,-15.74,-8.78,-5.59,0.196,0.235,8.159
284758,22.317174,87.307411,15.78,0.09,0.75,7.59,0.37,-0.46,6.27,0.78,6.00,-6.93,0.549,0.981,9.140
284961,22.317171,87.307434,15.78,0.27,0.38,8.18,4.97,0.52,6.27,22.64,4.81,-0.04,0.510,0.706,7.375
285153,22.317171,87.307434,15.78,1.17,-0.00,9.18,-4.44,-2.09,4.18,-48.98,-13.60,-10.89,0.588,0.706,9.022
285257,22.317171,87.307434,15.78,0.99,-0.27,8.97,-6.24,-0.24,4.80,-17.40,17.76,6.02,0.863,0.549,7.728
285405,22.317171,87.307434,15.78,1.02,-1.26,9.86,-6.78,-2.82,3.82,-3.61,-17.38,-6.60,0.863,0.863,8.316
285555,22.317171,87.307434,15.78,0.62,0.04,6.43,13.85,-0.49,1.44,137.51,15.52,-15.93,0.706,0.941,10.081
285764,22.317171,87.307434,15.78,0.79,0.34,5.01,-1.72,-1.58,1.08,-74.47,-5.22,-1.72,0.824,1.491,13.141
285971,22.317171,87.307434,15.78,1.24,0.23,6.56,-2.69,0.81,1.14,-4.68,11.54,0.30,0.628,1.059,9.140
286162,22.317171,87.307434,15.78,0.46,0.54,8.37,-3.24,-1.49,-0.85,-2.88,-12.03,-10.43,0.471,0.745,9.650
286268,22.317171,87.307434,15.78,0.84,-0.12,7.30,-1.55,-2.99,-1.07,15.92,-14.19,-2.02,0.275,1.491,8.944
286417,22.317171,87.307434,15.78,1.67,-0.11,8.39,-1.09,-2.79,-1.54,3.07,1.33,-3.18,0.902,1.020,6.276
286566,22.317171,87.307434,15.78,1.49,-1.56,9.70,-4.64,1.25,-0.71,-23.82,27.15,5.58,1.216,1.255,8.983
286772,22.317171,87.307434,15.78,1.27,-0.62,7.38,4.29,1.02,-1.34,43.36,-1.15,-3.04,-0.235,0.706,7.767
286963,22.317171,87.307434,15.78,1.96,0.25,9.66,-9.30,0.77,-1.79,-71.14,-1.28,-2.40,0.667,0.431,10.317
287156,22.317171,87.307434,15.78,1.14,-0.29,7.21,0.10,-3.08,-0.93,48.69,-19.93,4.47,-0.471,0.314,7.178
287257,22.317171,87.307434,15.78,1.33,-0.38,7.65,4.53,-0.58,-0.86,43.84,24.71,0.68,0.667,0.196,7.688
287405,22.317171,87.307434,15.78,1.02,0.38,6.82,9.08,-0.76,-0.74,30.74,-1.19,0.83,1.020,0.353,9.964
287551,22.317171,87.307434,15.78,0.85,0.92,8.24,3.44,-3.22,-0.15,-38.64,-16.89,4.08,0.353,0.078,7.532
287757,22.317171,87.307434,15.78,0.80,-0.22,7.17,-0.31,-2.15,0.95,-18.16,5.22,5.30,0.863,1.373,11.062
